Batch_Name,DATE,COUNTS
Batch1,6/2/2020,3
Batch1,7/2/2020,3
Batch2,5/22/2020,1
Batch2,5/23/2020,1
Batch2,5/24/2020,1
Batch2,5/25/2020,1
Batch2,5/26/2020,1
Batch2,5/27/2020,1
Batch2,5/28/2020,1
Batch2,5/29/2020,3
Batch2,5/30/2020,1
Batch2,5/31/2020,1
Batch2,6/1/2020,1
Batch2,6/2/2020,1
Batch2,6/3/2020,1
Batch2,6/4/2020,1
Batch2,6/5/2020,1
Batch2,6/6/2020,1
Batch2,6/7/2020,1
Batch2,6/8/2020,1
Batch2,6/9/2020,1
Batch2,6/10/2020,1
Batch2,6/11/2020,1
Batch2,6/12/2020,1
Batch2,6/13/2020,1
Batch2,6/14/2020,1
Batch2,6/15/2020,1
Batch2,6/16/2020,1
Batch2,6/17/2020,1
Batch2,6/18/2020,1
Batch2,6/19/2020,1
Batch2,6/20/2020,1
Batch2,6/21/2020,1
Batch2,6/22/2020,1
Batch2,6/23/2020,1
Batch2,6/24/2020,1
Batch2,6/25/2020,1
Batch2,6/26/2020,1
Batch2,6/27/2020,1
Batch2,6/28/2020,1
Batch2,6/29/2020,1
Batch2,6/30/2020,3
Batch2,7/1/2020,3
Batch2,7/2/2020,1
Batch2,7/3/2020,1
Batch2,7/4/2020,1
Batch2,7/5/2020,1
Batch2,7/6/2020,1
Batch2,7/7/2020,1
Batch2,7/8/2020,1
Batch2,7/9/2020,1
Batch2,7/10/2020,1
Batch2,7/11/2020,1
Batch2,7/12/2020,1
Batch2,7/13/2020,1
Batch2,7/14/2020,1
Batch2,7/15/2020,1
Batch2,7/16/2020,1
Batch2,7/17/2020,1
Batch2,7/18/2020,1
Batch2,7/19/2020,1
Batch2,7/20/2020,1
Batch3,5/22/2020,3
Batch3,5/23/2020,3
Batch3,5/24/2020,3
Batch3,5/25/2020,3
Batch3,5/26/2020,3
Batch3,5/27/2020,3
Batch3,5/28/2020,3
Batch3,5/29/2020,3
Batch3,5/30/2020,3
Batch3,5/31/2020,3
Batch3,6/1/2020,3
Batch3,6/2/2020,3
Batch3,6/3/2020,3
Batch3,6/4/2020,3
Batch3,6/5/2020,3
Batch3,6/6/2020,3
Batch3,6/7/2020,3
Batch3,6/8/2020,3
Batch3,6/9/2020,3
Batch3,6/10/2020,3
Batch3,6/11/2020,3
Batch3,6/12/2020,3
Batch3,6/13/2020,3
Batch3,6/14/2020,3
Batch3,6/15/2020,3
Batch3,6/16/2020,3
Batch3,6/17/2020,3
Batch3,6/18/2020,3
Batch3,6/19/2020,3
Batch3,6/20/2020,3
Batch3,6/21/2020,3
Batch3,6/22/2020,3
Batch3,6/23/2020,3
Batch3,6/24/2020,3
Batch3,6/25/2020,3
Batch3,6/26/2020,3
Batch3,6/27/2020,3
Batch3,6/28/2020,3
Batch3,6/29/2020,3
Batch3,6/30/2020,3
Batch3,7/1/2020,3
Batch3,7/2/2020,3
Batch3,7/3/2020,3
Batch3,7/4/2020,3
Batch3,7/5/2020,3
Batch3,7/6/2020,3
Batch3,7/7/2020,3
Batch3,7/8/2020,3
Batch3,7/9/2020,3
Batch3,7/10/2020,3
Batch3,7/11/2020,3
Batch3,7/13/2020,3
Batch3,7/14/2020,3
Batch3,7/15/2020,3
Batch3,7/16/2020,3
Batch3,7/17/2020,3
Batch3,7/18/2020,3
Batch3,7/19/2020,3
Batch3,7/20/2020,3
Batch3,7/21/2020,3
Batch4,5/31/2020,2
Batch4,6/30/2020,2
Batch5,5/22/2020,3
Batch5,5/23/2020,3
Batch5,5/24/2020,3
Batch5,5/25/2020,3
Batch5,5/26/2020,3
Batch5,5/27/2020,3
Batch5,5/28/2020,3
Batch5,5/29/2020,3
Batch5,5/30/2020,3
Batch5,5/31/2020,3
Batch5,6/1/2020,3
Batch5,6/2/2020,3
Batch5,6/3/2020,3
Batch5,6/4/2020,3
Batch5,6/5/2020,3
Batch5,6/6/2020,3
Batch5,6/7/2020,3
Batch5,6/8/2020,3
Batch5,6/9/2020,3
Batch5,6/10/2020,3
Batch5,6/11/2020,3
Batch5,6/12/2020,3
Batch5,6/13/2020,3
Batch5,6/14/2020,3
Batch5,6/15/2020,3
Batch5,6/16/2020,3
Batch5,6/17/2020,3
Batch5,6/18/2020,3
Batch5,6/19/2020,3
Batch5,6/20/2020,3
Batch5,6/21/2020,3
Batch5,6/22/2020,3
Batch5,6/23/2020,3
Batch5,6/24/2020,3
Batch5,6/25/2020,3
Batch5,6/26/2020,3
Batch5,6/27/2020,3
Batch5,6/28/2020,3
Batch5,6/29/2020,3
Batch5,6/30/2020,3
Batch5,7/1/2020,3
Batch5,7/2/2020,3
Batch5,7/3/2020,3
Batch5,7/4/2020,3
Batch5,7/5/2020,3
Batch5,7/6/2020,3
Batch5,7/7/2020,3
Batch5,7/8/2020,3
Batch5,7/9/2020,3
Batch5,7/10/2020,3
Batch5,7/11/2020,3
Batch5,7/13/2020,3
Batch5,7/14/2020,3
Batch5,7/15/2020,3
Batch5,7/16/2020,3
Batch5,7/17/2020,3
Batch5,7/18/2020,3
Batch5,7/19/2020,3
Batch5,7/20/2020,3
Batch5,7/21/2020,3
Batch6,5/22/2020,2
Batch6,5/23/2020,2
Batch6,5/24/2020,2
Batch6,5/25/2020,2
Batch6,5/26/2020,2
Batch6,5/27/2020,2
Batch6,5/28/2020,2
Batch6,5/29/2020,2
Batch6,5/30/2020,2
Batch6,5/31/2020,2
Batch6,6/1/2020,2
Batch6,6/2/2020,2
Batch6,6/3/2020,2
Batch6,6/4/2020,2
Batch6,6/5/2020,2
Batch6,6/6/2020,2
Batch6,6/7/2020,2
Batch6,6/8/2020,2
Batch6,6/9/2020,2
Batch6,6/10/2020,2
Batch6,6/11/2020,2
Batch6,6/12/2020,2
Batch6,6/13/2020,2
Batch6,6/14/2020,2
Batch6,6/15/2020,2
Batch6,6/16/2020,2
Batch6,6/17/2020,2
Batch6,6/18/2020,2
Batch6,6/19/2020,2
Batch6,6/20/2020,2
Batch6,6/21/2020,2
Batch6,6/22/2020,2
Batch6,6/23/2020,2
Batch6,6/24/2020,2
Batch6,6/25/2020,2
Batch6,6/26/2020,2
Batch6,6/27/2020,2
Batch6,6/28/2020,2
Batch6,6/29/2020,2
Batch6,6/30/2020,2
Batch6,7/1/2020,2
Batch6,7/2/2020,2
Batch6,7/3/2020,2
Batch6,7/4/2020,2
Batch6,7/5/2020,2
Batch6,7/6/2020,2
Batch6,7/7/2020,2
Batch6,7/8/2020,2
Batch6,7/9/2020,2
Batch6,7/10/2020,2
Batch6,7/11/2020,2
Batch6,7/13/2020,2
Batch6,7/14/2020,2
Batch6,7/15/2020,2
Batch6,7/16/2020,2
Batch6,7/17/2020,2
Batch6,7/18/2020,2
Batch6,7/19/2020,2
Batch6,7/20/2020,2
Batch6,7/21/2020,2
Batch7,5/22/2020,5
Batch7,5/23/2020,5
Batch7,5/24/2020,5
Batch7,5/25/2020,5
Batch7,5/26/2020,5
Batch7,5/27/2020,5
Batch7,5/28/2020,5
Batch7,5/29/2020,5
Batch7,5/30/2020,5
Batch7,5/31/2020,5
Batch7,6/1/2020,5
Batch7,6/2/2020,5
Batch7,6/3/2020,5
Batch7,6/4/2020,5
Batch7,6/5/2020,5
Batch7,6/6/2020,5
Batch7,6/7/2020,5
Batch7,6/8/2020,5
Batch7,6/9/2020,5
Batch7,6/10/2020,5
Batch7,6/11/2020,5
Batch7,6/12/2020,5
Batch7,6/13/2020,5
Batch7,6/14/2020,5
Batch7,6/15/2020,5
Batch7,6/16/2020,5
Batch7,6/17/2020,5
Batch7,6/18/2020,5
Batch7,6/19/2020,5
Batch7,6/20/2020,5
Batch7,6/21/2020,5
Batch7,6/22/2020,5
Batch7,6/23/2020,5
Batch7,6/24/2020,5
Batch7,6/25/2020,5
Batch7,6/26/2020,5
Batch7,6/27/2020,5
Batch7,6/28/2020,5
Batch7,6/29/2020,5
Batch7,6/30/2020,5
Batch7,7/1/2020,5
Batch7,7/2/2020,5
Batch7,7/3/2020,5
Batch7,7/4/2020,5
Batch7,7/5/2020,5
Batch7,7/6/2020,5
Batch7,7/7/2020,5
Batch7,7/8/2020,5
Batch7,7/9/2020,5
Batch7,7/10/2020,5
Batch7,7/11/2020,5
Batch7,7/13/2020,5
Batch7,7/14/2020,5
Batch7,7/15/2020,5
Batch7,7/16/2020,5
Batch7,7/17/2020,5
Batch7,7/18/2020,5
Batch7,7/19/2020,5
Batch7,7/20/2020,5
Batch8,5/22/2020,3
Batch8,5/23/2020,3
Batch8,5/24/2020,3
Batch8,5/25/2020,3
Batch8,5/26/2020,3
Batch8,5/27/2020,3
Batch8,5/28/2020,3
Batch8,5/29/2020,3
Batch8,5/30/2020,3
Batch8,5/31/2020,3
Batch8,6/1/2020,3
Batch8,6/2/2020,3
Batch8,6/3/2020,3
Batch8,6/4/2020,3
Batch8,6/5/2020,3
Batch8,6/6/2020,3
Batch8,6/7/2020,3
Batch8,6/8/2020,3
Batch8,6/9/2020,3
Batch8,6/10/2020,3
Batch8,6/11/2020,3
Batch8,6/12/2020,3
Batch8,6/13/2020,3
Batch8,6/14/2020,3
Batch8,6/15/2020,3
Batch8,6/16/2020,3
Batch8,6/17/2020,3
Batch8,6/18/2020,3
Batch8,6/19/2020,3
Batch8,6/20/2020,3
Batch8,6/21/2020,3
Batch8,6/22/2020,3
Batch8,6/23/2020,3
Batch8,6/24/2020,3
Batch8,6/25/2020,3
Batch8,6/26/2020,3
Batch8,6/27/2020,3
Batch8,6/28/2020,3
Batch8,6/29/2020,3
Batch8,6/30/2020,3
Batch8,7/2/2020,6
Batch8,7/3/2020,3
Batch8,7/4/2020,3
Batch8,7/5/2020,3
Batch8,7/6/2020,3
Batch8,7/7/2020,3
Batch8,7/8/2020,3
Batch8,7/9/2020,3
Batch8,7/10/2020,3
Batch8,7/11/2020,3
Batch8,7/13/2020,3
Batch8,7/14/2020,3
Batch8,7/15/2020,3
Batch8,7/16/2020,3
Batch8,7/17/2020,3
Batch8,7/18/2020,3
Batch8,7/19/2020,3
Batch8,7/20/2020,3
Batch9,5/22/2020,4
Batch9,5/23/2020,4
Batch9,5/24/2020,4
Batch9,5/25/2020,4
Batch9,5/26/2020,4
Batch9,5/27/2020,4
Batch9,5/28/2020,4
Batch9,5/29/2020,4
Batch9,5/30/2020,4
Batch9,5/31/2020,4
Batch9,6/1/2020,4
Batch9,6/2/2020,4
Batch9,6/3/2020,4
Batch9,6/4/2020,4
Batch9,6/5/2020,4
Batch9,6/6/2020,4
Batch9,6/7/2020,4
Batch9,6/8/2020,4
Batch9,6/9/2020,4
Batch9,6/10/2020,4
Batch9,6/11/2020,4
Batch9,6/12/2020,4
Batch9,6/13/2020,4
Batch9,6/14/2020,4
Batch9,6/15/2020,4
Batch9,6/16/2020,4
Batch9,6/17/2020,4
Batch9,6/18/2020,4
Batch9,6/19/2020,4
Batch9,6/20/2020,4
Batch9,6/21/2020,4
Batch9,6/22/2020,4
Batch9,6/23/2020,4
Batch9,6/24/2020,4
Batch9,6/25/2020,4
Batch9,6/26/2020,4
Batch9,6/27/2020,4
Batch9,6/28/2020,4
Batch9,6/29/2020,4
Batch9,6/30/2020,4
Batch9,7/1/2020,4
Batch9,7/2/2020,4
Batch9,7/3/2020,4
Batch9,7/4/2020,4
Batch9,7/5/2020,4
Batch9,7/6/2020,4
Batch9,7/7/2020,4
Batch9,7/8/2020,4
Batch9,7/9/2020,3
Batch9,7/10/2020,4
Batch9,7/11/2020,4
Batch9,7/13/2020,4
Batch9,7/14/2020,4
Batch9,7/15/2020,4
Batch9,7/16/2020,4
Batch9,7/17/2020,4
Batch9,7/18/2020,4
Batch9,7/19/2020,4
Batch9,7/20/2020,4
Batch9,7/21/2020,4
Batch10,6/21/2020,6
Batch10,7/21/2020,3
Batch11,5/22/2020,3
Batch11,5/23/2020,3
Batch11,5/24/2020,3
Batch11,5/25/2020,3
Batch11,5/26/2020,3
Batch11,5/27/2020,3
Batch11,5/28/2020,3
Batch11,5/29/2020,3
Batch11,5/30/2020,3
Batch11,5/31/2020,3
Batch11,6/1/2020,3
Batch11,6/2/2020,3
Batch11,6/3/2020,3
Batch11,6/4/2020,3
Batch11,6/5/2020,3
Batch11,6/6/2020,3
Batch11,6/7/2020,3
Batch11,6/8/2020,3
Batch11,6/9/2020,3
Batch11,6/10/2020,3
Batch11,6/11/2020,3
Batch11,6/12/2020,3
Batch11,6/13/2020,3
Batch11,6/14/2020,3
Batch11,6/15/2020,3
Batch11,6/16/2020,3
Batch11,6/17/2020,3
Batch11,6/18/2020,3
Batch11,6/19/2020,3
Batch11,6/20/2020,3
Batch11,6/21/2020,3
Batch11,6/22/2020,3
Batch11,6/23/2020,3
Batch11,6/24/2020,3
Batch11,6/25/2020,3
Batch11,6/26/2020,3
Batch11,6/27/2020,3
Batch11,6/28/2020,3
Batch11,6/29/2020,3
Batch11,6/30/2020,3
Batch11,7/1/2020,3
Batch11,7/2/2020,3
Batch11,7/3/2020,3
Batch11,7/4/2020,3
Batch11,7/5/2020,3
Batch11,7/6/2020,3
Batch11,7/7/2020,6
Batch11,7/8/2020,3
Batch11,7/9/2020,3
Batch11,7/10/2020,3
Batch11,7/11/2020,3
Batch11,7/12/2020,3
Batch11,7/13/2020,3
Batch11,7/14/2020,3
Batch11,7/15/2020,3
Batch11,7/16/2020,3
Batch11,7/17/2020,3
Batch11,7/18/2020,3
Batch11,7/19/2020,3
Batch11,7/20/2020,3
Batch11,7/21/2020,3
Batch12,5/22/2020,20
Batch12,5/23/2020,20
Batch12,5/24/2020,20
Batch12,5/25/2020,20
Batch12,5/26/2020,20
Batch12,5/27/2020,20
Batch12,5/28/2020,20
Batch12,5/29/2020,20
Batch12,5/30/2020,20
Batch12,5/31/2020,20
Batch12,6/1/2020,20
Batch12,6/2/2020,20
Batch12,6/3/2020,20
Batch12,6/4/2020,20
Batch12,6/5/2020,20
Batch12,6/6/2020,20
Batch12,6/7/2020,20
Batch12,6/8/2020,20
Batch12,6/9/2020,20
Batch12,6/10/2020,20
Batch12,6/11/2020,20
Batch12,6/12/2020,20
Batch12,6/13/2020,20
Batch12,6/14/2020,20
Batch12,6/15/2020,20
Batch12,6/16/2020,20
Batch12,6/17/2020,20
Batch12,6/18/2020,20
Batch12,6/19/2020,20
Batch12,6/20/2020,20
Batch12,6/21/2020,20
Batch12,6/22/2020,20
Batch12,6/23/2020,20
Batch12,6/24/2020,20
Batch12,6/25/2020,20
Batch12,6/26/2020,20
Batch12,6/27/2020,20
Batch12,6/28/2020,20
Batch12,6/29/2020,20
Batch12,6/30/2020,20
Batch12,7/1/2020,20
Batch12,7/2/2020,20
Batch12,7/3/2020,20
Batch12,7/4/2020,20
Batch12,7/5/2020,20
Batch12,7/6/2020,20
Batch12,7/7/2020,20
Batch12,7/8/2020,20
Batch12,7/9/2020,20
Batch12,7/10/2020,20
Batch12,7/11/2020,20
Batch12,7/12/2020,20
Batch12,7/13/2020,6
Batch12,7/14/2020,20
Batch12,7/15/2020,20
Batch12,7/16/2020,20
Batch12,7/17/2020,20
Batch12,7/18/2020,20
Batch12,7/19/2020,20
Batch12,7/20/2020,20
Batch13,5/22/2020,4
Batch13,5/23/2020,4
Batch13,5/24/2020,4
Batch13,5/25/2020,4
Batch13,5/26/2020,4
Batch13,5/27/2020,4
Batch13,5/28/2020,4
Batch13,5/29/2020,4
Batch13,5/30/2020,4
Batch13,5/31/2020,4
Batch13,6/1/2020,4
Batch13,6/2/2020,4
Batch13,6/3/2020,4
Batch13,6/4/2020,4
Batch13,6/5/2020,4
Batch13,6/6/2020,4
Batch13,6/7/2020,4
Batch13,6/8/2020,4
Batch13,6/9/2020,4
Batch13,6/10/2020,4
Batch13,6/11/2020,4
Batch13,6/12/2020,4
Batch13,6/13/2020,4
Batch13,6/14/2020,4
Batch13,6/15/2020,4
Batch13,6/16/2020,4
Batch13,6/17/2020,4
Batch13,6/18/2020,4
Batch13,6/19/2020,4
Batch13,6/20/2020,4
Batch13,6/21/2020,4
Batch13,6/22/2020,4
Batch13,6/23/2020,4
Batch13,6/24/2020,4
Batch13,6/25/2020,4
Batch13,6/26/2020,4
Batch13,6/27/2020,4
Batch13,6/28/2020,4
Batch13,6/29/2020,4
Batch13,6/30/2020,4
Batch13,7/1/2020,4
Batch13,7/2/2020,4
Batch13,7/3/2020,4
Batch13,7/4/2020,4
Batch13,7/5/2020,4
Batch13,7/6/2020,4
Batch13,7/7/2020,4
Batch13,7/8/2020,4
Batch13,7/9/2020,4
Batch13,7/10/2020,4
Batch13,7/11/2020,4
Batch13,7/13/2020,4
Batch13,7/14/2020,4
Batch13,7/15/2020,4
Batch13,7/16/2020,4
Batch13,7/17/2020,4
Batch13,7/18/2020,4
Batch13,7/19/2020,4
Batch13,7/20/2020,4
Batch13,7/21/2020,4
Batch14,5/22/2020,70
Batch14,5/23/2020,70
Batch14,5/24/2020,70
Batch14,5/25/2020,70
Batch14,5/26/2020,70
Batch14,5/27/2020,70
Batch14,5/28/2020,70
Batch14,5/29/2020,70
Batch14,5/30/2020,70
Batch14,5/31/2020,70
Batch14,6/1/2020,70
Batch14,6/2/2020,70
Batch14,6/3/2020,70
Batch14,6/4/2020,70
Batch14,6/5/2020,70
Batch14,6/6/2020,70
Batch14,6/7/2020,70
Batch14,6/8/2020,70
Batch14,6/9/2020,70
Batch14,6/10/2020,70
Batch14,6/11/2020,70
Batch14,6/12/2020,70
Batch14,6/13/2020,70
Batch14,6/14/2020,70
Batch14,6/15/2020,70
Batch14,6/16/2020,70
Batch14,6/17/2020,70
Batch14,6/18/2020,70
Batch14,6/19/2020,70
Batch14,6/20/2020,70
Batch14,6/21/2020,70
Batch14,6/22/2020,70
Batch14,6/23/2020,70
Batch14,6/24/2020,70
Batch14,6/25/2020,70
Batch14,6/26/2020,70
Batch14,6/27/2020,70
Batch14,6/28/2020,70
Batch14,6/29/2020,70
Batch14,6/30/2020,70
Batch14,7/1/2020,70
Batch14,7/2/2020,70
Batch14,7/3/2020,70
Batch14,7/4/2020,70
Batch14,7/5/2020,70
Batch14,7/6/2020,70
Batch14,7/7/2020,70
Batch14,7/8/2020,70
Batch14,7/9/2020,70
Batch14,7/10/2020,70
Batch14,7/11/2020,70
Batch14,7/13/2020,108
Batch14,7/14/2020,70
Batch14,7/15/2020,70
Batch14,7/16/2020,70
Batch14,7/17/2020,70
Batch14,7/18/2020,70
Batch14,7/19/2020,70
Batch14,7/20/2020,70
Batch14,7/21/2020,70
Batch15,5/22/2020,3
Batch15,5/25/2020,3
Batch15,5/26/2020,3
Batch15,5/27/2020,3
Batch15,5/28/2020,3
Batch15,5/29/2020,3
Batch15,6/1/2020,3
Batch15,6/2/2020,3
Batch15,6/3/2020,3
Batch15,6/4/2020,3
Batch15,6/5/2020,3
Batch15,6/8/2020,3
Batch15,6/9/2020,3
Batch15,6/10/2020,3
Batch15,6/11/2020,3
Batch15,6/12/2020,3
Batch15,6/15/2020,3
Batch15,6/16/2020,3
Batch15,6/17/2020,3
Batch15,6/18/2020,3
Batch15,6/19/2020,3
Batch15,6/22/2020,3
Batch15,6/23/2020,3
Batch15,6/24/2020,3
Batch15,6/25/2020,3
Batch15,6/26/2020,3
Batch15,6/29/2020,3
Batch15,6/30/2020,3
Batch15,7/1/2020,3
Batch15,7/2/2020,3
Batch15,7/3/2020,3
Batch15,7/6/2020,3
Batch15,7/7/2020,3
Batch15,7/8/2020,3
Batch15,7/9/2020,3
Batch15,7/10/2020,3
Batch15,7/13/2020,3
Batch15,7/14/2020,3
Batch15,7/15/2020,3
Batch15,7/16/2020,3
Batch15,7/17/2020,3
Batch15,7/20/2020,3
Batch15,7/21/2020,3
Batch16,5/22/2020,54
Batch16,5/23/2020,54
Batch16,5/24/2020,54
Batch16,5/25/2020,54
Batch16,5/26/2020,54
Batch16,5/27/2020,54
Batch16,5/28/2020,54
Batch16,5/29/2020,54
Batch16,5/30/2020,54
Batch16,5/31/2020,54
Batch16,6/1/2020,54
Batch16,6/2/2020,54
Batch16,6/3/2020,54
Batch16,6/4/2020,54
Batch16,6/5/2020,54
Batch16,6/6/2020,54
Batch16,6/7/2020,54
Batch16,6/8/2020,54
Batch16,6/9/2020,54
Batch16,6/10/2020,54
Batch16,6/11/2020,54
Batch16,6/12/2020,54
Batch16,6/13/2020,54
Batch16,6/14/2020,54
Batch16,6/15/2020,54
Batch16,6/16/2020,54
Batch16,6/17/2020,54
Batch16,6/18/2020,54
Batch16,6/19/2020,54
Batch16,6/20/2020,54
Batch16,6/21/2020,54
Batch16,6/22/2020,54
Batch16,6/23/2020,54
Batch16,6/24/2020,54
Batch16,6/25/2020,54
Batch16,6/26/2020,54
Batch16,6/27/2020,54
Batch16,6/28/2020,54
Batch16,6/29/2020,54
Batch16,6/30/2020,54
Batch16,7/1/2020,54
Batch16,7/2/2020,54
Batch16,7/3/2020,54
Batch16,7/4/2020,54
Batch16,7/5/2020,54
Batch16,7/6/2020,54
Batch16,7/7/2020,54
Batch16,7/8/2020,54
Batch16,7/9/2020,54
Batch16,7/10/2020,54
Batch16,7/11/2020,54
Batch16,7/12/2020,54
Batch16,7/13/2020,54
Batch16,7/14/2020,54
Batch16,7/15/2020,54
Batch16,7/16/2020,54
Batch16,7/17/2020,54
Batch16,7/18/2020,54
Batch16,7/19/2020,54
Batch16,7/20/2020,54
Batch16,7/21/2020,54
Batch17,5/22/2020,3
Batch17,5/23/2020,3
Batch17,5/24/2020,3
Batch17,5/25/2020,3
Batch17,5/26/2020,3
Batch17,5/27/2020,3
Batch17,5/28/2020,3
Batch17,5/29/2020,3
Batch17,5/30/2020,3
Batch17,5/31/2020,3
Batch17,6/1/2020,3
Batch17,6/2/2020,3
Batch17,6/3/2020,3
Batch17,6/4/2020,3
Batch17,6/5/2020,3
Batch17,6/6/2020,3
Batch17,6/7/2020,3
Batch17,6/8/2020,3
Batch17,6/9/2020,3
Batch17,6/10/2020,3
Batch17,6/11/2020,3
Batch17,6/12/2020,3
Batch17,6/13/2020,3
Batch17,6/14/2020,3
Batch17,6/15/2020,3
Batch17,6/16/2020,3
Batch17,6/17/2020,3
Batch17,6/18/2020,3
Batch17,6/19/2020,3
Batch17,6/20/2020,3
Batch17,6/21/2020,3
Batch17,6/22/2020,3
Batch17,6/23/2020,3
Batch17,6/24/2020,3
Batch17,6/25/2020,3
Batch17,6/26/2020,3
Batch17,6/27/2020,3
Batch17,6/28/2020,3
Batch17,6/29/2020,3
Batch17,6/30/2020,3
Batch17,7/1/2020,3
Batch17,7/2/2020,3
Batch17,7/3/2020,3
Batch17,7/4/2020,3
Batch17,7/5/2020,3
Batch17,7/6/2020,3
