Batch_Name,DATE,COUNTS
Batch31,6/15/2020,15
Batch31,6/16/2020,15
Batch31,6/17/2020,15
Batch31,6/18/2020,15
Batch31,6/19/2020,15
Batch31,6/20/2020,15
Batch31,6/21/2020,15
Batch31,6/22/2020,15
Batch31,6/23/2020,15
Batch31,6/24/2020,15
Batch31,6/25/2020,15
Batch31,6/26/2020,15
Batch31,6/27/2020,15
Batch31,6/28/2020,15
Batch31,6/29/2020,15
Batch31,6/30/2020,15
Batch31,7/1/2020,15
Batch31,7/2/2020,15
Batch31,7/3/2020,15
Batch31,7/4/2020,15
Batch31,7/5/2020,15
Batch31,7/6/2020,15
Batch31,7/7/2020,15
Batch31,7/8/2020,15
Batch31,7/9/2020,15
Batch31,7/10/2020,15
Batch31,7/11/2020,15
Batch31,7/12/2020,15
Batch31,7/13/2020,15
Batch31,7/14/2020,15
Batch31,7/15/2020,15
Batch31,7/16/2020,15
Batch31,7/17/2020,15
Batch31,7/18/2020,15
Batch31,7/19/2020,15
Batch31,7/20/2020,15
Batch31,7/21/2020,15
Batch32,5/22/2020,16
Batch32,5/23/2020,16
Batch32,5/24/2020,16
Batch32,5/25/2020,16
Batch32,5/26/2020,16
Batch32,5/27/2020,17
Batch32,5/28/2020,17
Batch32,5/29/2020,17
Batch32,5/30/2020,17
Batch32,5/31/2020,17
Batch32,6/1/2020,17
Batch32,6/2/2020,17
Batch32,6/3/2020,17
Batch32,6/4/2020,17
Batch32,6/5/2020,17
Batch32,6/6/2020,17
Batch32,6/7/2020,17
Batch32,6/8/2020,17
Batch32,6/9/2020,17
Batch32,6/10/2020,17
Batch32,6/11/2020,17
Batch32,6/12/2020,17
Batch32,6/13/2020,17
Batch32,6/14/2020,17
Batch32,6/15/2020,17
Batch32,6/16/2020,17
Batch32,6/17/2020,17
Batch32,6/18/2020,17
Batch32,6/19/2020,17
Batch32,6/20/2020,17
Batch32,6/21/2020,17
Batch32,6/22/2020,17
Batch32,6/23/2020,17
Batch32,6/24/2020,17
Batch32,6/25/2020,17
Batch32,6/26/2020,17
Batch32,6/27/2020,17
Batch32,6/28/2020,17
Batch32,6/29/2020,17
Batch32,6/30/2020,17
Batch32,7/1/2020,17
Batch32,7/2/2020,17
Batch32,7/3/2020,17
Batch32,7/4/2020,17
Batch32,7/5/2020,17
Batch32,7/6/2020,17
Batch32,7/7/2020,17
Batch32,7/8/2020,17
Batch32,7/9/2020,17
Batch32,7/10/2020,17
Batch32,7/11/2020,17
Batch32,7/12/2020,17
Batch32,7/13/2020,17
Batch32,7/14/2020,17
Batch32,7/15/2020,17
Batch32,7/16/2020,17
Batch32,7/17/2020,17
Batch32,7/18/2020,17
Batch32,7/19/2020,17
Batch32,7/20/2020,17
Batch32,7/21/2020,17
Batch33,5/22/2020,66
Batch33,5/23/2020,66
Batch33,5/24/2020,66
Batch33,5/25/2020,66
Batch33,5/26/2020,66
Batch33,5/27/2020,66
Batch33,5/28/2020,66
Batch33,5/29/2020,66
Batch33,5/30/2020,66
Batch33,5/31/2020,66
Batch33,6/1/2020,66
Batch33,6/2/2020,66
Batch33,6/3/2020,66
Batch33,6/4/2020,66
Batch33,6/5/2020,66
Batch33,6/6/2020,66
Batch33,6/7/2020,66
Batch33,6/8/2020,66
Batch33,6/9/2020,66
Batch33,6/10/2020,66
Batch33,6/11/2020,66
Batch33,6/12/2020,66
Batch33,6/13/2020,66
Batch33,6/14/2020,66
Batch33,6/15/2020,66
Batch33,6/16/2020,13
Batch33,6/17/2020,66
Batch33,6/18/2020,66
Batch33,6/19/2020,66
Batch33,6/20/2020,66
Batch33,6/21/2020,66
Batch33,6/22/2020,66
Batch33,6/23/2020,66
Batch33,6/24/2020,66
Batch33,6/25/2020,66
Batch33,6/26/2020,66
Batch33,6/27/2020,66
Batch33,6/28/2020,66
Batch33,6/29/2020,66
Batch33,6/30/2020,66
Batch33,7/1/2020,66
Batch33,7/2/2020,66
Batch33,7/3/2020,66
Batch33,7/4/2020,66
Batch33,7/5/2020,66
Batch33,7/6/2020,66
Batch33,7/7/2020,66
Batch33,7/8/2020,66
Batch33,7/9/2020,66
Batch33,7/10/2020,66
Batch33,7/11/2020,66
Batch33,7/12/2020,66
Batch33,7/13/2020,66
Batch33,7/14/2020,66
Batch33,7/15/2020,66
Batch33,7/16/2020,66
Batch33,7/17/2020,66
Batch33,7/18/2020,66
Batch33,7/19/2020,66
Batch33,7/20/2020,66
Batch33,7/21/2020,66
Batch34,5/22/2020,12
Batch34,5/23/2020,12
Batch34,5/24/2020,12
Batch34,5/25/2020,12
Batch34,5/26/2020,12
Batch34,5/27/2020,12
Batch34,5/28/2020,12
Batch34,5/29/2020,12
Batch34,5/30/2020,12
Batch34,5/31/2020,12
Batch34,6/1/2020,12
Batch34,6/2/2020,12
Batch34,6/3/2020,12
Batch34,6/4/2020,12
Batch34,6/5/2020,12
Batch34,6/6/2020,12
Batch34,6/7/2020,12
Batch34,6/8/2020,12
Batch34,6/9/2020,12
Batch34,6/10/2020,12
Batch34,6/11/2020,12
Batch34,6/12/2020,12
Batch34,6/13/2020,12
Batch34,6/14/2020,12
Batch34,6/15/2020,12
Batch34,6/16/2020,12
Batch34,6/17/2020,12
Batch34,6/18/2020,12
Batch34,6/19/2020,12
Batch34,6/20/2020,12
Batch34,6/21/2020,12
Batch34,6/22/2020,12
Batch34,6/23/2020,12
Batch34,6/24/2020,12
Batch34,6/25/2020,12
Batch34,6/26/2020,12
Batch34,6/27/2020,12
Batch34,6/28/2020,12
Batch34,6/29/2020,12
Batch34,6/30/2020,12
Batch34,7/1/2020,12
Batch34,7/2/2020,12
Batch34,7/3/2020,12
Batch34,7/4/2020,12
Batch34,7/5/2020,12
Batch34,7/6/2020,12
Batch34,7/7/2020,12
Batch34,7/8/2020,12
Batch34,7/9/2020,12
Batch34,7/10/2020,12
Batch34,7/11/2020,12
Batch34,7/12/2020,12
Batch34,7/13/2020,12
Batch34,7/14/2020,12
Batch34,7/15/2020,12
Batch34,7/16/2020,12
Batch34,7/17/2020,12
Batch34,7/18/2020,12
Batch34,7/19/2020,12
Batch34,7/20/2020,12
Batch34,7/21/2020,12
Batch35,5/22/2020,1
Batch35,5/23/2020,1
Batch35,5/24/2020,1
Batch35,5/25/2020,1
Batch35,5/26/2020,1
Batch35,5/27/2020,1
Batch35,5/28/2020,1
Batch35,5/29/2020,1
Batch35,5/30/2020,1
Batch35,5/31/2020,1
Batch35,6/1/2020,1
Batch35,6/2/2020,1
Batch35,6/3/2020,1
Batch35,6/4/2020,1
Batch35,6/5/2020,1
Batch35,6/6/2020,1
Batch35,6/7/2020,1
Batch35,6/8/2020,1
Batch35,6/9/2020,1
Batch35,6/10/2020,1
Batch35,6/11/2020,1
Batch35,6/12/2020,1
Batch35,6/13/2020,1
Batch35,6/14/2020,1
Batch35,6/15/2020,1
Batch35,6/16/2020,1
Batch35,6/17/2020,1
Batch35,6/18/2020,1
Batch35,6/19/2020,1
Batch35,6/20/2020,1
Batch35,6/21/2020,1
Batch35,6/22/2020,1
Batch35,6/23/2020,1
Batch35,6/24/2020,1
Batch35,6/25/2020,1
Batch35,6/26/2020,1
Batch35,6/27/2020,1
Batch35,6/28/2020,1
Batch35,6/29/2020,1
Batch35,6/30/2020,1
Batch35,7/1/2020,1
Batch35,7/2/2020,1
Batch35,7/3/2020,1
Batch35,7/4/2020,1
Batch35,7/5/2020,1
Batch35,7/6/2020,1
Batch35,7/7/2020,2
Batch35,7/8/2020,1
Batch35,7/9/2020,1
Batch35,7/10/2020,1
Batch35,7/11/2020,1
Batch35,7/12/2020,1
Batch35,7/13/2020,1
Batch35,7/14/2020,1
Batch35,7/15/2020,1
Batch35,7/16/2020,1
Batch35,7/17/2020,1
Batch35,7/18/2020,1
Batch35,7/19/2020,1
Batch35,7/20/2020,1
Batch36,6/2/2020,3
Batch36,6/3/2020,24
Batch36,6/4/2020,22
Batch36,6/5/2020,24
Batch36,6/6/2020,24
Batch36,6/7/2020,24
Batch36,6/8/2020,24
Batch36,6/9/2020,24
Batch36,6/10/2020,24
Batch36,6/11/2020,24
Batch36,6/12/2020,24
Batch36,6/13/2020,24
Batch36,6/14/2020,24
Batch36,6/15/2020,24
Batch36,6/16/2020,24
Batch36,6/17/2020,24
Batch36,6/18/2020,24
Batch36,6/19/2020,24
Batch36,6/20/2020,23
Batch36,6/21/2020,24
Batch36,6/22/2020,24
Batch36,6/23/2020,22
Batch36,6/24/2020,24
Batch36,6/25/2020,24
Batch36,6/26/2020,24
Batch36,6/27/2020,24
Batch36,6/28/2020,24
Batch36,6/29/2020,24
Batch36,6/30/2020,24
Batch36,7/1/2020,22
Batch36,7/2/2020,24
Batch36,7/3/2020,24
Batch36,7/4/2020,24
Batch36,7/5/2020,24
Batch36,7/6/2020,24
Batch36,7/7/2020,24
Batch36,7/8/2020,24
Batch36,7/9/2020,23
Batch36,7/10/2020,23
Batch36,7/11/2020,24
Batch36,7/12/2020,21
Batch36,7/13/2020,24
Batch36,7/14/2020,24
Batch36,7/15/2020,24
Batch36,7/16/2020,24
Batch36,7/17/2020,24
Batch36,7/18/2020,24
Batch36,7/19/2020,23
Batch36,7/20/2020,24
Batch36,7/21/2020,14
Batch37,5/22/2020,3
Batch37,5/23/2020,3
Batch37,5/24/2020,3
Batch37,5/25/2020,3
Batch37,5/26/2020,3
Batch37,5/27/2020,3
Batch37,5/28/2020,3
Batch37,5/29/2020,3
Batch37,5/30/2020,3
Batch37,5/31/2020,3
Batch37,6/1/2020,3
Batch37,6/2/2020,3
Batch37,6/3/2020,3
Batch37,6/4/2020,3
Batch37,6/5/2020,3
Batch37,6/6/2020,3
Batch37,6/7/2020,3
Batch37,6/8/2020,3
Batch37,6/9/2020,3
Batch37,6/10/2020,3
Batch37,6/11/2020,3
Batch37,6/12/2020,3
Batch37,6/13/2020,3
Batch37,6/14/2020,3
Batch37,6/15/2020,3
Batch37,6/16/2020,3
Batch37,6/17/2020,3
Batch37,6/18/2020,3
Batch37,6/19/2020,3
Batch37,6/20/2020,3
Batch37,6/21/2020,3
Batch37,6/22/2020,3
Batch37,6/23/2020,3
Batch37,6/24/2020,3
Batch37,6/25/2020,3
Batch37,6/26/2020,3
Batch37,6/27/2020,3
Batch37,6/28/2020,3
Batch37,6/29/2020,3
Batch37,6/30/2020,3
Batch37,7/1/2020,3
Batch37,7/2/2020,3
Batch37,7/3/2020,3
Batch37,7/4/2020,3
Batch37,7/5/2020,3
Batch37,7/6/2020,3
Batch37,7/7/2020,3
Batch37,7/8/2020,3
Batch37,7/9/2020,3
Batch37,7/10/2020,3
Batch37,7/11/2020,3
Batch37,7/12/2020,3
Batch37,7/13/2020,3
Batch37,7/14/2020,3
Batch37,7/15/2020,3
Batch37,7/16/2020,3
Batch37,7/17/2020,3
Batch37,7/18/2020,3
Batch37,7/19/2020,3
Batch37,7/20/2020,3
Batch37,7/21/2020,3
Batch38,5/22/2020,5
Batch38,5/23/2020,5
Batch38,5/24/2020,3
Batch38,5/25/2020,3
Batch38,5/26/2020,4
Batch38,5/27/2020,5
Batch38,5/28/2020,5
Batch38,5/29/2020,5
Batch38,5/30/2020,5
Batch38,5/31/2020,4
Batch38,6/1/2020,3
Batch38,6/2/2020,5
Batch38,6/3/2020,5
Batch38,6/4/2020,5
Batch38,6/5/2020,5
Batch38,6/6/2020,5
Batch38,6/7/2020,4
Batch38,6/8/2020,3
Batch38,6/9/2020,5
Batch38,6/10/2020,5
Batch38,6/11/2020,5
Batch38,6/12/2020,5
Batch38,6/13/2020,5
Batch38,6/14/2020,4
Batch38,6/15/2020,3
Batch38,6/16/2020,5
Batch38,6/17/2020,5
Batch38,6/18/2020,5
Batch38,6/19/2020,5
Batch38,6/20/2020,5
Batch38,6/21/2020,4
Batch38,6/22/2020,4
Batch38,6/23/2020,5
Batch38,6/24/2020,5
Batch38,6/25/2020,5
Batch38,6/26/2020,5
Batch38,6/27/2020,5
Batch38,6/28/2020,3
Batch38,6/29/2020,4
Batch38,6/30/2020,5
Batch38,7/1/2020,5
Batch38,7/2/2020,5
Batch38,7/3/2020,5
Batch38,7/4/2020,5
Batch38,7/5/2020,3
Batch38,7/6/2020,4
Batch38,7/7/2020,5
Batch38,7/8/2020,5
Batch38,7/9/2020,5
Batch38,7/10/2020,5
Batch38,7/11/2020,5
Batch38,7/13/2020,6
Batch38,7/14/2020,5
Batch38,7/15/2020,5
Batch38,7/16/2020,5
Batch38,7/17/2020,5
Batch38,7/18/2020,5
Batch38,7/19/2020,4
Batch38,7/20/2020,3
Batch38,7/21/2020,5
Batch39,5/22/2020,11
Batch39,5/23/2020,3
Batch39,5/24/2020,11
Batch39,5/25/2020,11
Batch39,5/26/2020,11
Batch39,5/27/2020,11
Batch39,5/28/2020,11
Batch39,5/29/2020,11
Batch39,5/30/2020,11
Batch39,5/31/2020,11
Batch39,6/1/2020,11
Batch39,6/2/2020,3
Batch39,6/3/2020,11
Batch39,6/4/2020,3
Batch39,6/5/2020,11
Batch39,6/6/2020,11
Batch39,6/7/2020,11
Batch39,6/8/2020,11
Batch39,6/9/2020,11
Batch39,6/10/2020,3
Batch39,6/11/2020,3
Batch39,6/12/2020,3
Batch39,6/13/2020,3
Batch39,6/14/2020,3
Batch39,6/15/2020,3
Batch39,6/16/2020,3
Batch39,6/17/2020,3
Batch39,6/18/2020,3
Batch39,6/19/2020,3
Batch39,6/20/2020,14
Batch39,6/21/2020,3
Batch39,6/22/2020,3
Batch39,6/23/2020,3
Batch39,6/24/2020,3
Batch39,6/25/2020,3
Batch39,6/26/2020,3
Batch39,6/27/2020,3
Batch39,6/28/2020,3
Batch39,6/29/2020,3
Batch39,6/30/2020,3
Batch39,7/1/2020,3
Batch39,7/2/2020,11
Batch39,7/3/2020,3
Batch39,7/4/2020,3
Batch39,7/5/2020,3
Batch39,7/6/2020,3
Batch39,7/7/2020,3
Batch39,7/8/2020,11
Batch39,7/9/2020,3
Batch39,7/10/2020,11
Batch39,7/11/2020,3
Batch39,7/13/2020,3
Batch39,7/14/2020,22
Batch39,7/15/2020,11
Batch39,7/16/2020,11
Batch39,7/17/2020,11
Batch39,7/18/2020,11
Batch39,7/19/2020,11
Batch39,7/20/2020,11
Batch39,7/21/2020,11
Batch40,6/1/2020,3
Batch40,6/12/2020,2
Batch40,7/1/2020,3
Batch41,5/22/2020,78
Batch41,5/23/2020,75
Batch41,5/24/2020,75
Batch41,5/25/2020,83
Batch41,5/26/2020,71
Batch41,5/27/2020,78
Batch41,5/28/2020,72
Batch41,5/29/2020,79
Batch41,5/30/2020,83
Batch41,5/31/2020,83
Batch41,6/1/2020,74
Batch41,6/2/2020,76
Batch41,6/3/2020,80
Batch41,6/4/2020,79
Batch41,6/5/2020,75
Batch41,6/6/2020,73
Batch41,6/7/2020,73
Batch41,6/8/2020,76
Batch41,6/9/2020,75
Batch41,6/10/2020,76
Batch41,6/11/2020,76
Batch41,6/12/2020,76
Batch41,6/13/2020,77
Batch41,6/14/2020,76
Batch41,6/15/2020,73
Batch41,6/16/2020,79
Batch41,6/17/2020,82
Batch41,6/18/2020,77
Batch41,6/19/2020,79
Batch41,6/20/2020,77
Batch41,6/21/2020,82
Batch41,6/22/2020,76
Batch41,6/23/2020,75
Batch41,6/24/2020,75
Batch41,6/25/2020,79
Batch41,6/26/2020,74
Batch41,6/27/2020,77
Batch41,6/28/2020,77
Batch41,6/29/2020,76
Batch41,6/30/2020,66
Batch41,7/1/2020,34
Batch41,7/2/2020,79
Batch41,7/3/2020,76
Batch41,7/4/2020,73
Batch41,7/5/2020,80
Batch41,7/6/2020,74
Batch41,7/7/2020,77
Batch41,7/8/2020,76
Batch41,7/9/2020,75
Batch41,7/10/2020,75
Batch41,7/11/2020,77
Batch41,7/13/2020,71
Batch41,7/14/2020,40
Batch41,7/15/2020,63
Batch41,7/16/2020,67
Batch41,7/17/2020,75
Batch41,7/18/2020,75
Batch41,7/19/2020,75
Batch41,7/20/2020,63
Batch41,7/21/2020,75
Batch42,5/22/2020,6
Batch42,5/23/2020,6
Batch42,5/24/2020,6
Batch42,5/25/2020,6
Batch42,5/26/2020,6
Batch42,5/27/2020,6
Batch42,5/28/2020,6
Batch42,5/29/2020,6
Batch42,5/30/2020,6
Batch42,5/31/2020,6
Batch42,6/1/2020,6
Batch42,6/2/2020,6
Batch42,6/3/2020,6
Batch42,6/4/2020,6
Batch42,6/5/2020,6
Batch42,6/6/2020,6
Batch42,6/7/2020,6
Batch42,6/8/2020,6
Batch42,6/9/2020,6
Batch42,6/10/2020,6
Batch42,6/11/2020,6
Batch42,6/12/2020,6
Batch42,6/13/2020,6
Batch42,6/14/2020,6
Batch42,6/15/2020,6
Batch42,6/16/2020,6
Batch42,6/17/2020,6
Batch42,6/18/2020,6
Batch42,6/19/2020,6
Batch42,6/20/2020,6
Batch42,6/21/2020,6
Batch42,6/22/2020,6
Batch42,6/23/2020,6
Batch42,6/24/2020,6
Batch42,6/25/2020,6
Batch42,6/26/2020,6
Batch42,6/27/2020,6
Batch42,6/28/2020,6
Batch42,6/29/2020,6
Batch42,6/30/2020,6
Batch42,7/1/2020,6
Batch42,7/2/2020,6
Batch42,7/3/2020,6
Batch42,7/4/2020,6
Batch42,7/5/2020,6
Batch42,7/6/2020,6
Batch42,7/7/2020,6
Batch42,7/8/2020,6
Batch42,7/9/2020,6
Batch42,7/10/2020,6
Batch42,7/11/2020,6
Batch42,7/12/2020,3
Batch42,7/13/2020,6
Batch42,7/14/2020,6
Batch42,7/15/2020,6
Batch42,7/16/2020,6
Batch42,7/17/2020,6
Batch42,7/18/2020,6
Batch42,7/19/2020,6
Batch42,7/20/2020,6
Batch42,7/21/2020,3
Batch43,5/22/2020,3
Batch43,5/23/2020,3
Batch43,5/24/2020,3
Batch43,5/25/2020,3
Batch43,5/26/2020,3
Batch43,5/27/2020,3
Batch43,5/28/2020,3
Batch43,5/29/2020,3
Batch43,5/30/2020,3
Batch43,5/31/2020,3
Batch43,6/1/2020,3
Batch43,6/2/2020,3
Batch43,6/3/2020,3
Batch43,6/4/2020,3
Batch43,6/5/2020,3
Batch43,6/6/2020,3
Batch43,6/7/2020,3
Batch43,6/8/2020,3
Batch43,6/9/2020,3
Batch43,6/10/2020,3
Batch43,6/11/2020,3
Batch43,6/12/2020,3
Batch43,6/13/2020,3
Batch43,6/14/2020,3
Batch43,6/15/2020,3
Batch43,6/16/2020,3
Batch43,6/17/2020,3
Batch43,6/18/2020,3
Batch43,6/19/2020,3
Batch43,6/20/2020,3
Batch43,6/21/2020,3
Batch43,6/22/2020,3
Batch43,6/23/2020,3
Batch43,6/24/2020,3
Batch43,6/25/2020,3
Batch43,6/26/2020,3
Batch43,6/27/2020,3
Batch43,6/28/2020,3
Batch43,6/29/2020,3
Batch43,6/30/2020,3
Batch43,7/1/2020,3
Batch43,7/2/2020,3
Batch43,7/3/2020,3
Batch43,7/4/2020,3
Batch43,7/5/2020,3
Batch43,7/6/2020,3
Batch43,7/7/2020,3
Batch43,7/8/2020,3
Batch43,7/9/2020,3
Batch43,7/10/2020,3
Batch43,7/11/2020,3
Batch43,7/12/2020,3
Batch43,7/13/2020,3
Batch43,7/14/2020,3
Batch43,7/15/2020,3
Batch43,7/16/2020,3
Batch43,7/17/2020,3
Batch43,7/18/2020,3
Batch43,7/19/2020,3
Batch43,7/20/2020,3
Batch43,7/21/2020,3
Batch44,5/28/2020,3
Batch44,6/4/2020,3
Batch44,6/11/2020,3
Batch44,6/18/2020,3
Batch44,6/25/2020,3
Batch44,7/2/2020,3
Batch44,7/9/2020,3
Batch44,7/16/2020,3
Batch45,6/21/2020,3
Batch45,7/21/2020,3
Batch46,7/2/2020,2
Batch47,6/11/2020,6
Batch48,5/22/2020,29
Batch48,5/23/2020,29
Batch48,5/24/2020,29
Batch48,5/25/2020,29
Batch48,5/26/2020,29
Batch48,5/27/2020,29
Batch48,5/28/2020,29
Batch48,5/29/2020,29
Batch48,5/30/2020,29
Batch48,5/31/2020,29
Batch48,6/1/2020,29
Batch48,6/2/2020,29
Batch48,6/3/2020,29
Batch48,6/4/2020,29
Batch48,6/5/2020,29
Batch48,6/6/2020,29
Batch48,6/7/2020,29
Batch48,6/8/2020,29
Batch48,6/9/2020,29
Batch48,6/10/2020,29
Batch48,6/11/2020,29
Batch48,6/12/2020,29
Batch48,6/13/2020,29
Batch48,6/14/2020,29
Batch48,6/15/2020,29
Batch48,6/16/2020,29
Batch48,6/17/2020,29
Batch48,6/18/2020,29
Batch48,6/19/2020,29
Batch48,6/20/2020,29
Batch48,6/21/2020,29
Batch48,6/22/2020,29
Batch48,6/23/2020,29
Batch48,6/24/2020,29
Batch48,6/25/2020,29
Batch48,6/26/2020,29
Batch48,6/27/2020,29
Batch48,6/28/2020,29
Batch48,6/29/2020,29
Batch48,6/30/2020,29
Batch48,7/1/2020,29
Batch48,7/2/2020,29
Batch48,7/3/2020,29
Batch48,7/4/2020,29
Batch48,7/5/2020,29
Batch48,7/6/2020,145
Batch48,7/7/2020,29
Batch48,7/8/2020,29
Batch48,7/9/2020,29
Batch48,7/10/2020,29
Batch48,7/11/2020,29
Batch48,7/12/2020,29
Batch48,7/13/2020,29
Batch48,7/14/2020,29
Batch48,7/15/2020,29
Batch48,7/16/2020,29
Batch48,7/17/2020,29
Batch48,7/18/2020,29
Batch48,7/19/2020,29
Batch48,7/20/2020,29
Batch49,5/22/2020,21
Batch49,5/23/2020,21
Batch49,5/24/2020,21
Batch49,5/25/2020,21
Batch49,5/26/2020,21
Batch49,5/27/2020,21
Batch49,5/28/2020,21
Batch49,5/29/2020,21
Batch49,5/30/2020,21
Batch49,5/31/2020,21
Batch49,6/1/2020,21
Batch49,6/2/2020,21
Batch49,6/3/2020,21
